290,1427675570812,2015-03-30-8-32-50AM,1012.466,6.529059,200,205
291,1427675571012,2015-03-30-8-32-51AM,1012.332,7.646741,200,205
292,1427675571212,2015-03-30-8-32-51AM,1012.3322,7.6440983,200,205
293,1427675571412,2015-03-30-8-32-51AM,1012.33234,7.6440983,200,205
294,1427675571612,2015-03-30-8-32-51AM,1012.34705,7.519912,200,205
295,1427675571812,2015-03-30-8-32-51AM,1012.3751,7.2873917,200,205
296,1427675572012,2015-03-30-8-32-52AM,1012.39246,7.1420665,200,205
297,1427675572212,2015-03-30-8-32-52AM,1012.3604,7.408936,200,205
298,1427675572412,2015-03-30-8-32-52AM,1012.2489,8.339016,200,205
299,1427675572612,2015-03-30-8-32-52AM,1012.3978,7.097148,200,205
300,1427675572812,2015-03-30-8-32-52AM,1012.5346,5.958328,200,205
301,1427675573012,2015-03-30-8-32-53AM,1012.5943,5.4615803,200,205
302,1427675573212,2015-03-30-8-32-53AM,1012.69904,4.5869875,200,205
303,1427675573412,2015-03-30-8-32-53AM,1012.624,5.2132063,200,205
304,1427675573612,2015-03-30-8-32-53AM,1012.63934,5.086377,200,205
305,1427675573812,2015-03-30-8-32-53AM,1012.40137,7.068083,200,205
306,1427675574016,2015-03-30-8-32-54AM,1012.4302,6.827636,204,205
307,1427675574412,2015-03-30-8-32-54AM,1012.38336,7.2186923,396,205
308,1427675574612,2015-03-30-8-32-54AM,1012.2784,8.093285,200,205
309,1427675574812,2015-03-30-8-32-54AM,1012.18365,8.880683,200,205
310,1427675575012,2015-03-30-8-32-55AM,1012.1673,9.018081,200,205
311,1427675575212,2015-03-30-8-32-55AM,1012.1368,9.271739,200,205
312,1427675575412,2015-03-30-8-32-55AM,1012.1461,9.195113,200,205
313,1427675575612,2015-03-30-8-32-55AM,1012.1127,9.472552,200,205
314,1427675575812,2015-03-30-8-32-55AM,1012.071,9.821332,200,205
315,1427675576012,2015-03-30-8-32-56AM,1012.0453,10.0353565,200,205
316,1427675576212,2015-03-30-8-32-56AM,1011.96875,10.672144,200,205
317,1427675576412,2015-03-30-8-32-56AM,1012.0335,10.133121,200,205
318,1427675576612,2015-03-30-8-32-56AM,1011.95337,10.801616,200,205
319,1427675576812,2015-03-30-8-32-56AM,1012.12604,9.361576,200,205
320,1427675577012,2015-03-30-8-32-57AM,1012.0551,9.953445,200,205
321,1427675577212,2015-03-30-8-32-57AM,1011.9496,10.833323,200,205
322,1427675577412,2015-03-30-8-32-57AM,1012.01196,10.312795,200,205
323,1427675577612,2015-03-30-8-32-57AM,1012.0937,9.631088,200,205
324,1427675577812,2015-03-30-8-32-57AM,1011.9009,11.237591,200,205
325,1427675578012,2015-03-30-8-32-58AM,1012.0248,10.204462,200,205
326,1427675578212,2015-03-30-8-32-58AM,1011.93195,10.978648,200,205
327,1427675578412,2015-03-30-8-32-58AM,1011.7703,12.326208,200,205
328,1427675578612,2015-03-30-8-32-58AM,1011.7282,12.67763,200,205
329,1427675578812,2015-03-30-8-32-58AM,1011.6202,13.578646,200,205
330,1427675579012,2015-03-30-8-32-59AM,1011.5942,13.795312,200,205
331,1427675579212,2015-03-30-8-32-59AM,1011.7525,12.474175,200,205
332,1427675579412,2015-03-30-8-32-59AM,1011.43713,15.103237,200,205
333,1427675579612,2015-03-30-8-32-59AM,1011.5296,14.331694,200,205
334,1427675579812,2015-03-30-8-32-59AM,1011.4646,14.876002,200,205
335,1427675580012,2015-03-30-8-33-00AM,1011.3255,16.035961,200,205
